Signal Type,Msg,Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
BCI,msg,28914.197548968,-187500.02235174447,-187500.02235174447,-159989.00353777452,-142278.75528082316,-147111.04596984937,-147134.0906183828,-145006.8750985712,-122510.17958047148
BCI,msg,28914.202468232,-187500.02235174447,-187500.02235174447,-160074.65542252726,-142397.24187818074,-147244.93291913666,-147214.69100888862,-145065.4366690441,-122541.42731921999
BCI,msg,28914.206487627,-187500.02235174447,-187500.02235174447,-160264.89111958636,-142626.79429373675,-147524.4191318058,-147359.70912691465,-145140.87380658076,-122633.98589300942
BCI,msg,28914.210527454,-187500.02235174447,-187500.02235174447,-160216.65605505183,-142557.90621732548,-147448.73612508015,-147310.8705652798,-145101.28886715043,-122616.73034628993
BCI,msg,28914.214592099,-187500.02235174447,-187500.02235174447,-160017.45730846614,-142312.1934905283,-147152.53080755842,-147153.69309827007,-145015.14524401966,-122525.08819402316
BCI,msg,28914.217697098,-187500.02235174447,-187500.02235174447,-160032.14240457327,-142344.20118858828,-147180.91752301666,-147179.1293834602,-145043.71077343356,-122521.60132188814
BCI,msg,28914.221619737,-187500.02235174447,-187500.02235174447,-160235.9232587723,-142594.3172090432,-147483.02370107456,-147337.24562373705,-145128.28977445242,-122615.92568348954
BCI,msg,28914.225722023,-187500.02235174447,-187500.02235174447,-160241.8241193085,-142590.83033690814,-147485.03535807555,-147332.775274846,-145115.86220453528,-122628.06268072876
BCI,msg,28914.229734291,-187500.02235174447,-187500.02235174447,-160053.06363738343,-142354.52769452665,-147202.41990118264,-147180.8951712722,-145029.58447093779,-122543.93071459899
BCI,msg,28914.2346176,-187500.02235174447,-187500.02235174447,-159999.53120941296,-142302.24696424569,-147131.05078113684,-147151.41322033564,-145025.98584008048,-122507.27385369228
BCI,msg,28914.23859892,-187500.02235174447,-187500.02235174447,-160203.98261594566,-142556.05102253568,-147435.88387201834,-147312.9269257697,-145115.8398527908,-122598.58072979221
BCI,msg,28914.241698949,-187500.02235174447,-187500.02235174447,-160255.39162819285,-142609.42698829496,-147507.67767520878,-147343.4370569512,-145121.31603018238,-122630.2978551743
BCI,msg,28914.245616489,-187500.02235174447,-187500.02235174447,-160087.59708256688,-142396.9066020139,-147256.13114310877,-147205.03505528392,-145038.54752046437,-122556.93942987197
BCI,msg,28914.249702177,-187500.02235174447,-187500.02235174447,-159980.55457837041,-142276.72127207773,-147103.22285929,-147132.41423754863,-145010.89841257315,-122498.37785939907
BCI,msg,28914.253829354,-187500.02235174447,-187500.02235174447,-160168.73391493963,-142513.44859760388,-147383.80430743747,-147285.45663183412,-145101.4006258727,-122580.47581678341
BCI,msg,28914.257805006,-187500.02235174447,-187500.02235174447,-160263.25944224113,-142621.02754366727,-147520.14994861485,-147350.50020819905,-145126.63574536273,-122631.75071856388
BCI,msg,28914.264839958,-187500.02235174447,-187500.02235174447,-160123.51633590655,-142441.49833220226,-147309.4177018902,-147232.25948003048,-145052.5844159823,-122572.22802307941
BCI,msg,28914.269749394,-187500.02235174447,-187500.02235174447,-159973.3573166558,-142265.50069636115,-147090.68353065057,-147123.33942929978,-145002.89648805815,-122496.25444367582
BCI,msg,28914.269920366,-187500.02235174447,-187500.02235174447,-160124.52216440704,-142460.54201847815,-147318.8724897948,-147250.18557908363,-145081.50757330746,-122556.93942987197
BCI,msg,28914.273729921,-187500.02235174447,-187500.02235174447,-160264.28762248607,-142623.88856695755,-147521.20048060425,-147352.5342169445,-145130.36848668678,-122630.34255866321
BCI,msg,28914.278699044,-187500.02235174447,-187500.02235174447,-160163.63771720382,-142490.2251351148,-147366.8840368848,-147264.28952983493,-145072.32100633634,-122591.5846337777
BCI,msg,28914.281708289,-187500.02235174447,-187500.02235174447,-159982.63329060475,-142273.59202785397,-147102.64171393416,-147127.11687411272,-145002.2706392134,-122502.57998735667
BCI,msg,28914.285780796,-187500.02235174447,-187500.02235174447,-160083.95374822067,-142410.47411089827,-147260.24386408852,-147216.88147984524,-145061.56981725333,-122536.8228598622
BCI,msg,28914.290628169,-187500.02235174447,-187500.02235174447,-160257.0233055381,-142616.66895349848,-147513.0644456225,-147346.8792255973,-145127.28394595193,-122623.81584928225
BCI,msg,28914.294666957,-187500.02235174447,-187500.02235174447,-160195.8689327084,-142531.12882746803,-147416.25904038656,-147289.68111153616,-145086.11203266526,-122604.97332870643
BCI,msg,28914.297667973,-187500.02235174447,-187500.02235174447,-160002.21341874762,-142295.11675776445,-147129.70967646953,-147140.0808858968,-145007.4338921826,-122514.78403982926
BCI,msg,28914.301657765,-187500.02235174447,-187500.02235174447,-160049.80028269294,-142366.9105609549,-147206.1526425067,-147190.3946626657,-145048.7846194249,-122524.90938006752
BCI,msg,28914.305645088,-187500.02235174447,-187500.02235174447,-160243.09816874244,-142601.13449110204,-147491.33855001195,-147337.8267690929,-145125.18288197313,-122616.77504977884
BCI,msg,28914.309730691,-187500.02235174447,-187500.02235174447,-160224.1215376999,-142566.66810115197,-147456.62629087287,-147313.5751263589,-145102.02647471745,-122618.2949684018
BCI,msg,28914.313881951,-187500.02235174447,-187500.02235174447,-160029.19197430517,-142325.87275813494,-147167.81940076585,-147158.90105472817,-145015.86049984224,-122529.06680453621
BCI,msg,28914.318597593,-187500.02235174447,-187500.02235174447,-160018.08315731087,-142326.0515720906,-147158.8339994948,-147163.05847919686,-145031.43966572758,-122511.1183537386
BCI,msg,28914.327061106,-187500.02235174447,-187500.02235174447,-160223.7639097886,-142578.02278733527,-147462.92948280927,-147323.38754217478,-145119.08085573686,-122606.91793047404
BCI,msg,28914.328668556,-187500.02235174447,-187500.02235174447,-160244.26045945412,-142592.77493867575,-147487.13642205435,-147330.4283416782,-145113.31410566738,-122626.87803827263
BCI,msg,28914.329842629,-187500.02235174447,-187500.02235174447,-160058.0257246525,-142360.16033412938,-147209.72892161953,-147179.57641834932,-145025.80702612485,-122543.28251400978
BCI,msg,28914.333707055,-187500.02235174447,-187500.02235174447,-159998.52538091247,-142300.01178980016,-147127.9885921465,-147145.86998771073,-145020.59906966676,-122505.15043796903
BCI,msg,28914.337715287,-187500.02235174447,-187500.02235174447,-160202.70856651172,-142553.59233064562,-147431.23470917164,-147308.6130390898,-145112.6882568226,-122597.28432861381
BCI,msg,28914.341811852,-187500.02235174447,-187500.02235174447,-160260.71134337323,-142613.89733718603,-147509.75638744314,-147345.85104535235,-145124.5123296395,-122634.90231453208
BCI,msg,28914.345748341,-187500.02235174447,-187500.02235174447,-160093.2744256585,-142401.13108171595,-147257.4498960316,-147207.58315415183,-145042.14615132168,-122562.12503458561
BCI,msg,28914.350707618,-187500.02235174447,-187500.02235174447,-159985.9637005286,-142280.05168200156,-147103.20050754555,-147134.85057769425,-145015.14524401966,-122504.79281005774
BCI,msg,28914.353763076,-187500.02235174447,-187500.02235174447,-160171.08084810746,-142514.27561214872,-147381.45737426967,-147285.34487311184,-145103.18876542913,-122583.80622670725
BCI,msg,28914.361771675,-187500.02235174447,-187500.02235174447,-160267.2827562431,-142623.77680823527,-147520.08289338148,-147351.95307158865,-145129.5638238864,-122635.88579128812
BCI,msg,28914.362292125,-187500.02235174447,-187500.02235174447,-160129.5513069095,-142445.83457062658,-147311.3623036578,-147235.3440207653,-145056.96535789553,-122578.37475280462
BCI,msg,28914.365755964,-187500.02235174447,-187500.02235174447,-159979.74991557002,-142270.10515571895,-147093.65631266314,-147126.35691480123,-145006.65158112664,-122503.40700190152
BCI,msg,28914.369877928,-187500.02235174447,-187500.02235174447,-160133.75343486707,-142469.14744009345,-147326.56148988742,-147256.44406753112,-145087.87782047724,-122567.46710151042
BCI,msg,28914.377963592,-187500.02235174447,-187500.02235174447,-160272.93774759027,-142632.158712406,-147527.95070742973,-147358.65859492525,-145136.89519606772,-122640.91493379057
BCI,msg,28914.378713936,-187500.02235174447,-187500.02235174447,-160170.14207484032,-142496.0365886732,-147369.6780049417,-147269.0728031484,-145078.57949478383,-122601.44175308249
BCI,msg,28914.381749931,-187500.02235174447,-187500.02235174447,-159991.48458140905,-142281.2810279466,-147106.68737968057,-147134.4258945496,-145011.4348544401,-122516.08044100768
BCI,msg,28914.385773343,-187500.02235174447,-187500.02235174447,-160093.9896814811,-142419.88419531396,-147265.63063450225,-147225.88923286073,-145072.47746854753,-122551.64206643606
BCI,msg,28914.389765365,-187500.02235174447,-187500.02235174447,-160267.39451496536,-142626.4590175699,-147518.54062301407,-147356.24460652407,-145138.75039085752,-122638.34448317821
BCI,msg,28914.393755571,-187500.02235174447,-187500.02235174447,-160203.87085722337,-142538.01316476025,-147418.98595321013,-147296.45369010614,-145095.18684091413,-122616.95386373448
BCI,msg,28914.397830075,-187500.02235174447,-187500.02235174447,-160010.23769500706,-142301.39759795638,-147132.77186545992,-147146.13820864417,-145015.12289227522,-122526.63046439058
BCI,msg,28914.401825691,-187500.02235174447,-187500.02235174447,-160059.0762566419,-142375.09129942552,-147212.27702048744,-147197.5025174025,-145056.7865439399,-122537.76163312932
BCI,msg,28914.405766793,-187500.02235174447,-187500.02235174447,-160254.16228224782,-142611.6621627405,-147499.85456464943,-147346.85687385284,-145135.1517600002,-122630.99075925241
BCI,msg,28914.40884349,-187500.02235174447,-187500.02235174447,-160230.13415695837,-142572.03251982125,-147459.33085195196,-147317.59844036086,-145107.56970734237,-122627.45918362847
BCI,msg,28914.413742648,-187500.02235174447,-187500.02235174447,-160032.3659220178,-142328.01852560265,-147166.65711005416,-147160.24215939548,-145019.03444755488,-122536.19701101744
BCI,msg,28914.417793973,-187500.02235174447,-187500.02235174447,-160021.43591897917,-142328.42085700284,-147157.60465354976,-147165.09248794228,-145035.86531112975,-122519.7237753539
BCI,msg,28914.421856567,-187500.02235174447,-187500.02235174447,-160229.24008718017,-142583.14133681552,-147464.5611601545,-147327.6343736213,-145125.07112325088,-122616.61858756765
BCI,msg,28914.425862515,-187500.02235174447,-187500.02235174447,-160252.7764740916,-142601.0674358687,-147492.92552386827,-147336.84329233685,-145120.511367382,-122637.67393084454
BCI,msg,28914.429959297,-187500.02235174447,-187500.02235174447,-160069.08983815787,-142370.86681972348,-147219.02724731294,-147187.51128763097,-145033.6748401731,-122555.71008392694
BCI,msg,28914.433804975,-187500.02235174447,-187500.02235174447,-160002.23577049206,-142301.4870049342,-147126.1333973567,-147148.06045866734,-145026.18700578058,-122515.47694390739
BCI,msg,28914.43691206,-187500.02235174447,-187500.02235174447,-160204.34024385695,-142552.98883354533,-147426.65260155828,-147309.261239679,-145118.253841192,-122606.06856418474
BCI,msg,28914.440885188,-187500.02235174447,-187500.02235174447,-160268.66856439933,-142622.16748263448,-147516.84189043546,-147350.65667041024,-145130.7484663425,-122644.89354430362
BCI,msg,28914.445835088,-187500.02235174447,-187500.02235174447,-160106.1490304648,-142415.95028828984,-147273.38668982824,-147215.56272692236,-145048.44934325808,-122573.54677600227
BCI,msg,28914.449846088,-187500.02235174447,-187500.02235174447,-159989.00353777452,-142282.5327256361,-147104.78748140187,-147134.87292943872,-145016.19577600906,-122511.54303688325
BCI,msg,28914.45539808,-187500.02235174447,-187500.02235174447,-160167.7504381836,-142508.86648999053,-147372.91900788774,-147280.98628294305,-145102.58526832884,-122587.27074709783
BCI,msg,28914.458355689,-187500.02235174447,-187500.02235174447,-160273.16126503484,-142629.52120656028,-147524.8661666949,-147354.8811501123,-145133.38597218823,-122643.75360533639
BCI,msg,28914.461833109,-187500.02235174447,-187500.02235174447,-160144.3481617389,-142462.50897199023,-147328.9307747997,-147245.49171274801,-145065.07904113282,-122591.3834680776
BCI,msg,28914.464974081,-187500.02235174447,-187500.02235174447,-159985.49431389503,-142275.60368485496,-147098.10430980974,-147128.70384796904,-145009.49025267246,-122511.52068513879
BCI,msg,28914.468999251,-187500.02235174447,-187500.02235174447,-160130.69124587672,-142463.1795243239,-147316.3243909269,-147252.42075352918,-145088.72718676654,-122571.08808411218
BCI,msg,28914.481620865,-187500.02235174447,-187500.02235174447,-160277.05046857006,-142635.1091426741,-147528.48714929668,-147360.22321703713,-145140.69499262513,-122646.63698037113
BCI,msg,28914.482192384,-187500.02235174447,-187500.02235174447,-160180.17800810077,-142507.05599868967,-147381.09974635838,-147274.1690008842,-145082.06636691885,-122607.74494501889
BCI,msg,28914.482862377,-187500.02235174447,-187500.02235174447,-159995.84317157784,-142285.43845241528,-147110.48717623798,-147134.15767361614,-145010.31726721732,-122518.62853987559
BCI,msg,28914.48598197,-187500.02235174447,-187500.02235174447,-160087.1276959333,-142409.93766903135,-147251.7502011955,-147217.28381124543,-145067.78360221192,-122549.0269123348
BCI,msg,28914.489940223,-187500.02235174447,-187500.02235174447,-160263.39355270786,-142620.80402622273,-147509.53286999857,-147350.00846982104,-145134.99529778902,-122635.66227384357
STIM,msg,28914.488836245997,"ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/image_test/3_mainz.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1.94335938,  5.46875   ]), texRes=128, units=u'norm', win=Window(...))",post
BCI,msg,28914.493969553,-187500.02235174447,-187500.02235174447,-160211.58220906046,-142546.5962346311,-147426.65260155828,-147299.82880351887,-145096.997332215,-122620.0384044693
BCI,msg,28914.497893342,-187500.02235174447,-187500.02235174447,-160016.33972124336,-142308.0807695485,-147138.27039459592,-147147.70283075605,-145014.98878180847,-122528.73152836938
BCI,msg,28914.502758848,-187500.02235174447,-187500.02235174447,-160047.65451522524,-142360.0038719182,-147190.90875278818,-147185.25376144098,-145049.32106129182,-122530.76553711481
BCI,msg,28914.50593399,-187500.02235174447,-187500.02235174447,-160244.88630829888,-142599.4581102679,-147481.97316908516,-147336.50801617003,-145128.8038645749,-122623.94995974899
BCI,msg,28914.508962351,-187500.02235174447,-187500.02235174447,-160234.9174302718,-142576.9946070903,-147462.48244792013,-147318.7607310725,-145107.7932247869,-122628.17443945105
BCI,msg,28914.51388417,-187500.02235174447,-187500.02235174447,-160044.9723058906,-142341.29546180912,-147179.55406660488,-147167.79704902138,-145023.72831389052,-122543.23781052088
BCI,msg,28914.517979511,-187500.02235174447,-187500.02235174447,-160015.6691689097,-142319.27899352062,-147143.232481865,-147157.7834675054,-145031.57377619433,-122516.72864159688
BCI,msg,28914.522125928,-187500.02235174447,-187500.02235174447,-160217.39366261885,-142567.8527436081,-147442.96937501067,-147315.20680370412,-145117.2927161804,-122608.05786944127
BCI,msg,28914.526557205,-187500.02235174447,-187500.02235174447,-160250.45189266824,-142598.38522653404,-147486.89055286534,-147331.74709460104,-145115.92925976866,-122632.98006450893
BCI,msg,28914.52896683,-187500.02235174447,-187500.02235174447,-160074.34249810487,-142377.28177038213,-147223.94463109312,-147188.40535740918,-145032.15492155016,-122555.5312699713
BCI,msg,28914.533095296,-187500.02235174447,-187500.02235174447,-159990.85873256432,-142287.338350694,-147106.5756209583,-147135.05174339435,-145015.50287193095,-122505.4633623914
BCI,msg,28914.536967931,-187500.02235174447,-187500.02235174447,-160184.20132210272,-142528.78189430022,-147395.0472348985,-147289.54700106944,-145103.32287589586,-122590.02001166584
BCI,msg,28914.541393357,-187500.02235174447,-187500.02235174447,-160263.84058759696,-142616.22191860937,-147506.89536415285,-147343.86174009583,-145124.82525406187,-122638.54564887831
BCI,msg,28914.545921154,-187500.02235174447,-187500.02235174447,-160115.6932253472,-142426.52266341718,-147283.22145738857,-147220.68127640264,-145050.95273863708,-122577.41362779304
BCI,msg,28914.549971577,-187500.02235174447,-187500.02235174447,-159985.80723831741,-142277.10125173346,-147095.95854234204,-147128.7709032024,-145011.45720618454,-122508.32438568168
BCI,msg,28914.553995,-187500.02235174447,-187500.02235174447,-160152.86417637637,-142489.84515545907,-147347.3262604864,-147265.67533799118,-145092.77285251295,-122576.85483418165
BCI,msg,28914.557043308,-187500.02235174447,-187500.02235174447,-160271.14960803385,-142626.10138965864,-147517.7583119581,-147350.6790221547,-145131.12844599824,-122641.40667216858
BCI,msg,28914.561020429,-187500.02235174447,-187500.02235174447,-160155.07699907746,-142474.17658259592,-147340.285460983,-147251.61609072878,-145068.83413420132,-122596.74788674687
BCI,msg,28914.565051746,-187500.02235174447,-187500.02235174447,-159990.29993895293,-142279.20231571226,-147099.75833889944,-147129.8214351918,-145010.40667419514,-122514.80639157373
BCI,msg,28914.569433523,-187500.02235174447,-187500.02235174447,-160117.43666141471,-142445.85692237102,-147293.07857669337,-147238.62972720026,-145079.76413723995,-122562.41560726352
BCI,msg,28914.57463857,-187500.02235174447,-187500.02235174447,-160271.5295876896,-142627.75541874833,-147517.311277069,-147352.71303090014,-145135.62114663378,-122641.74194833542
BCI,msg,28914.578008367,-187500.02235174447,-187500.02235174447,-160190.48216229465,-142518.25422266178,-147391.9850459081,-147279.98045444256,-145086.22379138754,-122613.71286078845
BCI,msg,28914.582051882,-187500.02235174447,-187500.02235174447,-160004.91797982669,-142294.20033624177,-147119.1820048311,-147138.76213297393,-145013.7817876079,-122525.69169112346
BCI,msg,28914.585218948,-187500.02235174447,-187500.02235174447,-160081.60681505286,-142401.08637822705,-147239.47909348956,-147210.1983082531,-145064.47554403252,-122548.57987744569
BCI,msg,28914.590733359,-187500.02235174447,-187500.02235174447,-160263.77353236362,-142619.73114248886,-147507.07417810848,-147347.81799886443,-145134.6600216222,-122638.47859364493
BCI,msg,28914.593065921,-187500.02235174447,-187500.02235174447,-160222.80278477704,-142558.77793535925,-147440.28716567604,-147306.55667859994,-145102.5405648399,-122630.38726215211
BCI,msg,28914.597189971,-187500.02235174447,-187500.02235174447,-160028.78964290497,-142321.17889179933,-147152.82138023633,-147155.54829305987,-145021.42608421162,-122541.44967096444
BCI,msg,28914.602029587,-187500.02235174447,-187500.02235174447,-160046.20165183564,-142356.4946480387,-147185.49963063,-147181.85629628378,-145048.71756419152,-122535.25823775033
BCI,msg,28914.606490312,-187500.02235174447,-187500.02235174447,-160244.70749434322,-142598.0052468783,-147478.24042776113,-147334.5857661469,-145129.74263784202,-122628.68852957351
BCI,msg,28914.610113974,-187500.02235174447,-187500.02235174447,-160243.50050014263,-142586.27058103928,-147471.22198000218,-147324.281611953,-145113.42586438966,-122638.16566922257
BCI,msg,28914.614983621,-187500.02235174447,-187500.02235174447,-160055.79055020696,-142352.98542415924,-147191.8028225664,-147174.6366828247,-145029.33860174878,-122554.3242757707
BCI,msg,28914.617130679,-187500.02235174447,-187500.02235174447,-160016.29501775446,-142318.11670280894,-147140.14794113016,-147156.42001109364,-145032.3337355058,-122522.69655736645
BCI,msg,28914.621150711,-187500.02235174447,-187500.02235174447,-160217.72893878567,-142566.4892871963,-147438.92370926426,-147314.0668647369,-145119.01380050348,-122613.71286078845
BCI,msg,28914.625093869,-187500.02235174447,-187500.02235174447,-160259.6831631283,-142607.84001443864,-147495.63008494736,-147338.1396935153,-145122.7465418275,-122644.11123324768
BCI,msg,28914.630030068,-187500.02235174447,-187500.02235174447,-160090.61456806835,-142394.6714275684,-147241.758971424,-147200.8552790708,-145043.30844203336,-122572.25037482387
BCI,msg,28914.63403664,-187500.02235174447,-187500.02235174447,-159999.53120941296,-142294.91559206435,-147112.3200192833,-147141.5337492864,-145023.46009295704,-122519.1649817425
BCI,msg,28914.638110687,-187500.02235174447,-187500.02235174447,-160186.74942097062,-142529.5418536117,-147392.47678428612,-147291.04456794795,-145107.97203874256,-122598.7371920034
BCI,msg,28914.641145542,-187500.02235174447,-187500.02235174447,-160271.0825528005,-142623.2627181128,-147511.94685839975,-147348.89088259827,-145130.68141110914,-122648.40276818309
BCI,msg,28914.645154656,-187500.02235174447,-187500.02235174447,-160129.32778946494,-142441.09600080206,-147296.81131801743,-147231.0971893188,-145060.16165735264,-122591.42817156651
BCI,msg,28914.649150777,-187500.02235174447,-187500.02235174447,-159991.8645610648,-142282.42096691384,-147098.2607720209,-147133.1294933712,-145016.978087065,-122519.07557476469
BCI,msg,28914.653217575,-187500.02235174447,-187500.02235174447,-160151.21014728668,-142486.26887634624,-147338.65378363774,-147264.24482634602,-145095.38800661423,-122582.86745344014
BCI,msg,28914.658047336,-187500.02235174447,-187500.02235174447,-160273.8318173685,-142628.5153780598,-147516.28309682407,-147352.35540298885,-145134.8164838334,-122648.201602483
BCI,msg,28914.662133321,-187500.02235174447,-187500.02235174447,-160162.63188870336,-142482.69259723337,-147346.74511513056,-147256.6005297423,-145073.3491865813,-122605.26390138434
BCI,msg,28914.666126264,-187500.02235174447,-187500.02235174447,-159993.13861049875,-142281.45984190225,-147099.37835924368,-147130.3802288032,-145011.50190967345,-122520.88606606556
BCI,msg,28914.669203099,-187500.02235174447,-187500.02235174447,-160114.3968241688,-142440.40309672392,-147283.04264343294,-147235.20991029858,-145079.8982477067,-122566.14834858757
BCI,msg,28914.673205275,-187500.02235174447,-187500.02235174447,-160274.74823889116,-142629.92353796048,-147516.35015205745,-147354.63528092328,-145139.3538879578,-122648.6486373721
BCI,msg,28914.677191926,-187500.02235174447,-187500.02235174447,-160199.78048798806,-142528.1560454555,-147400.27754310102,-147286.41775684568,-145092.12465192375,-122623.32411090424
BCI,msg,28914.681149521,-187500.02235174447,-187500.02235174447,-160009.94712232915,-142299.0283130441,-147121.55128974334,-147141.06436265283,-145016.30753473134,-122532.48662143787
BCI,msg,28914.685200621,-187500.02235174447,-187500.02235174447,-160074.56601554944,-142391.5198316002,-147224.32461074885,-147202.82223258284,-145061.3910032977,-122547.7752146453
BCI,msg,28914.690123939,-187500.02235174447,-187500.02235174447,-160259.34788696145,-142613.83028195266,-147496.05476809203,-147342.52063542852,-145132.7154198546,-122637.49511688891
BCI,msg,28914.694143345,-187500.02235174447,-187500.02235174447,-160224.94855224475,-142561.08016503815,-147439.50485462009,-147306.020236733,-145102.60762007328,-122631.63895984161
BCI,msg,28914.69719227,-187500.02235174447,-187500.02235174447,-160031.7177214286,-142323.65993543385,-147152.97784244752,-147154.92244421513,-145020.80023536686,-122542.74607214285
BCI,msg,28914.701209079,-187500.02235174447,-187500.02235174447,-160039.96551513262,-142347.68806072333,-147172.3344531458,-147173.80966827986,-145043.733125178,-122531.79371735976
BCI,msg,28914.705277573,-187500.02235174447,-187500.02235174447,-160240.32655243,-142591.8138136642,-147468.29390147852,-147328.01435327702,-145125.764027329,-122625.71574756096
BCI,msg,28914.709190134,-187500.02235174447,-187500.02235174447,-160247.0767792555,-142589.69039794093,-147473.14423002533,-147323.9239840417,-145113.0905882228,-122639.26090470087
BCI,msg,28914.713236458,-187500.02235174447,-187500.02235174447,-160063.2336811106,-142360.5403137851,-147198.97773253653,-147177.16242994816,-145030.79146513838,-122558.3252380282
BCI,msg,28914.718187673,-187500.02235174447,-187500.02235174447,-160014.39511947575,-142314.1380922959,-147133.6882869826,-147151.48027556902,-145029.49506395997,-122522.22717073289
BCI,msg,28914.722298547,-187500.02235174447,-187500.02235174447,-160214.08560443946,-142561.12486852705,-147430.67591556025,-147308.25541117854,-145115.8398527908,-122611.92472123203
BCI,msg,28914.725324501,-187500.02235174447,-187500.02235174447,-160262.85711084094,-142611.08101738465,-147497.52998322606,-147337.60325164834,-145122.36656217178,-122645.4970414039
BCI,msg,28914.729210226,-187500.02235174447,-187500.02235174447,-160097.7447745496,-142402.33807591654,-147249.29150930542,-147203.11280526075,-145044.1801600671,-122575.67019172553
BCI,msg,28914.733198476,-187500.02235174447,-187500.02235174447,-159998.30186346793,-142291.76399609615,-147107.20146980305,-147136.86223469523,-145020.1296830332,-122518.56148464221
BCI,msg,28914.737614305,-187500.02235174447,-187500.02235174447,-160184.08956338043,-142524.57976634262,-147384.51956326002,-147286.08248067886,-145106.00508523048,-122598.33486060321
BCI,msg,28914.742912735,-187500.02235174447,-187500.02235174447,-160276.29050925857,-142627.8671774706,-147515.23256483467,-147350.52255994352,-145133.09539951032,-122652.49313741841
BCI,msg,28914.746245203,-187500.02235174447,-187500.02235174447,-160136.59210641292,-142448.56148345012,-147304.38855938776,-147233.3994189977,-145061.0333753864,-122594.78093323481
BCI,msg,28914.749262405,-187500.02235174447,-187500.02235174447,-159992.11043025382,-142281.12456573543,-147095.53385919737,-147129.59791774725,-145013.93824981907,-122519.23203697587
BCI,msg,28914.753223423,-187500.02235174447,-187500.02235174447,-160142.98470532714,-142475.56239075214,-147324.773350331,-147253.91832040768,-145087.83311698833,-122577.4806830264
BCI,msg,28914.758262929,-187500.02235174447,-187500.02235174447,-160270.52375918912,-142624.15678789103,-147510.29282931006,-147345.87339709682,-145129.09443725282,-122644.33475069223
BCI,msg,28914.761225655,-187500.02235174447,-187500.02235174447,-160167.57162422797,-142487.90055369146,-147351.70720239964,-147257.06991637588,-145072.47746854753,-122606.58265430722
BCI,msg,28914.765262714,-187500.02235174447,-187500.02235174447,-159994.83734307735,-142282.04098725808,-147098.55134469885,-147128.4803305245,-145009.5349561614,-122521.91424631051
BCI,msg,28914.769356427,-187500.02235174447,-187500.02235174447,-160103.66798683023,-142427.0144017952,-147265.67533799118,-147223.09526480382,-145070.77873596892,-122559.1299008286
BCI,msg,28914.774291954,-187500.02235174447,-187500.02235174447,-160264.75700911964,-142618.61355526609,-147501.70975943923,-147342.54298717296,-145128.8038645749,-122639.55147737879
BCI,msg,28914.777339712,-187500.02235174447,-187500.02235174447,-160195.93598794175,-142524.35624889808,-147394.71195873167,-147279.30990210891,-145084.25683787547,-122617.15502943458
BCI,msg,28914.781239757,-187500.02235174447,-187500.02235174447,-160006.08027053837,-142294.2897432196,-147114.8234146623,-147133.95650791604,-145008.88675557217,-122527.85981033562
BCI,msg,28914.785509868,-187500.02235174447,-187500.02235174447,-160062.85370145485,-142377.1476599154,-147205.61620063975,-147190.08173824332,-145051.51153224846,-122540.13091804158
BCI,msg,28914.789343136,-187500.02235174447,-187500.02235174447,-160254.31874445901,-142607.08005512715,-147485.6165034314,-147336.01627779202,-145127.9992017745,-122634.32116917626
BCI,msg,28914.793354181,-187500.02235174447,-187500.02235174447,-160225.4626423672,-142561.30368248268,-147437.96258425267,-147303.7180070541,-145099.38896887173,-122630.63313134112
BCI,msg,28914.797291176,-187500.02235174447,-187500.02235174447,-160031.69536968417,-142323.21290054475,-147151.52497905793,-147151.45792382455,-145015.94990682005,-122541.673188409
BCI,msg,28914.802297835,-187500.02235174447,-187500.02235174447,-160031.24833479506,-142336.48983675122,-147157.64935703867,-147163.63962455268,-145035.75355240746,-122527.39042370206
BCI,msg,28914.805420153,-187500.02235174447,-187500.02235174447,-160231.7211308147,-142581.46495598138,-147453.9440815382,-147318.53721362798,-145118.72322782557,-122620.82071552525
BCI,msg,28914.809074424,-187500.02235174447,-187500.02235174447,-160249.80369207903,-142592.32790378665,-147473.07717479195,-147324.6168881198,-145114.16347195668,-122642.56896288026
BCI,msg,28914.813357883,-187500.02235174447,-187500.02235174447,-160066.34057358987,-142363.6025027755,-147199.98356103702,-147177.31889215935,-145030.232671527,-122561.14155782957
BCI,msg,28914.817300719,-187500.02235174447,-187500.02235174447,-160010.52826768497,-142308.12547303742,-147123.6747054666,-147146.31702259983,-145026.47757845852,-122522.74126085536
BCI,msg,28914.82184836,-187500.02235174447,-187500.02235174447,-160209.95053171524,-142554.8440283351,-147420.05883694396,-147303.24862042055,-145113.53762311192,-122612.08118344322
BCI,msg,28914.825905468,-187500.02235174447,-187500.02235174447,-160265.1816922643,-142612.75739821882,-147496.97118961468,-147337.60325164834,-145122.5453761274,-122648.42511992755
BCI,msg,28914.829519856,-187500.02235174447,-187500.02235174447,-160105.47847813112,-142410.36235217602,-147257.0028611425,-147207.18082275163,-145046.41533451265,-122582.46512203994
